LNEC Test File eXtractor

File: pink_noise_40Hz_T3mm_0.drv

Created in: 2025-11-11 13:29:00.622091

Number of channels: 3

Name:	PosA1T	PosA3L	PosA2V
Type:			
Unit:	m	m	m
No. of Samples:	32768	32768	32768
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	163.835	163.835	163.835
Data:
PosA1T	PosA3L	PosA2V
-0.0006821552317061058	-0.0006821552317061058	-0.0006821552317061058
-0.0012026719135980655	-0.0012026719135980655	-0.0012026719135980655
-0.0006700076924550131	-0.0006700076924550131	-0.0006700076924550131
-2.479060763148091e-05	-2.479060763148091e-05	-2.479060763148091e-05
-0.0007163403421649334	-0.0007163403421649334	-0.0007163403421649334
-0.0004476969741252789	-0.0004476969741252789	-0.0004476969741252789
-5.456820384876155e-05	-5.456820384876155e-05	-5.456820384876155e-05
-0.0003494416566429883	-0.0003494416566429883	-0.0003494416566429883
-2.8875620830963448e-05	-2.8875620830963448e-05	-2.8875620830963448e-05
-0.000435011933137412	-0.000435011933137412	-0.000435011933137412
-0.0009185484955393191	-0.0009185484955393191	-0.0009185484955393191
-0.00020635869431374446	-0.00020635869431374446	-0.00020635869431374446
-0.0003227815704989969	-0.0003227815704989969	-0.0003227815704989969
0.0005989264077210905	0.0005989264077210905	0.0005989264077210905
0.0003425380792798835	0.0003425380792798835	0.0003425380792798835
-0.0004473744730832144	-0.0004473744730832144	-0.0004473744730832144
4.271961050733584e-05	4.271961050733584e-05	4.271961050733584e-05
-0.0001996936727777466	-0.0001996936727777466	-0.0001996936727777466
-0.0003102040298584849	-0.0003102040298584849	-0.0003102040298584849
-0.00026354887910650006	-0.00026354887910650006	-0.00026354887910650006
-0.001007881284191161	-0.001007881284191161	-0.001007881284191161
-0.001640090826984762	-0.001640090826984762	-0.001640090826984762
-0.001533235481714087	-0.001533235481714087	-0.001533235481714087
-0.0014093950815613533	-0.0014093950815613533	-0.0014093950815613533
-6.617824136308036e-05	-6.617824136308036e-05	-6.617824136308036e-05
-3.199313090425276e-05	-3.199313090425276e-05	-3.199313090425276e-05
-0.0008657658249881106	-0.0008657658249881106	-0.0008657658249881106
-0.0010347563710298622	-0.0010347563710298622	-0.0010347563710298622
-0.0010762515051088164	-0.0010762515051088164	-0.0010762515051088164
-0.0006489376243734715	-0.0006489376243734715	-0.0006489376243734715
-0.001751246186149629	-0.001751246186149629	-0.001751246186149629
-0.0014190701128232854	-0.0014190701128232854	-0.0014190701128232854
-0.0010105687928750314	-0.0010105687928750314	-0.0010105687928750314
-0.0014097175826034176	-0.0014097175826034176	-0.0014097175826034176
0.00011743235191892446	0.00011743235191892446	0.00011743235191892446
0.00012087236303427818	0.00012087236303427818	0.00012087236303427818
0.00047175349680035763	0.00047175349680035763	0.00047175349680035763
-1.8125586095483076e-05	-1.8125586095483076e-05	-1.8125586095483076e-05
-1.0063060043872792e-05	-1.0063060043872792e-05	-1.0063060043872792e-05
6.744469039894072e-05	6.744469039894072e-05	6.744469039894072e-05
-2.0383093389933954e-05	-2.0383093389933954e-05	-2.0383093389933954e-05
-0.000825560695077414	-0.000825560695077414	-0.000825560695077414
-0.0008866208923749425	-0.0008866208923749425	-0.0008866208923749425
-0.000749450449150213	-0.000749450449150213	-0.000749450449150213
-0.0002936489763658451	-0.0002936489763658451	-0.0002936489763658451
0.00022213769024250334	0.00022213769024250334	0.00022213769024250334
0.00034780559630026895	0.00034780559630026895	0.00034780559630026895
5.680215601081514e-05	5.680215601081514e-05	5.680215601081514e-05
0.0008318796604389503	0.0008318796604389503	0.0008318796604389503
0.0009893676693137378	0.0009893676693137378	0.0009893676693137378
-0.0006142150121778699	-0.0006142150121778699	-0.0006142150121778699
-0.00010251335876900403	-0.00010251335876900403	-0.00010251335876900403
-0.0006737702046124312	-0.0006737702046124312	-0.0006737702046124312
-0.000371479227850723	-0.000371479227850723	-0.000371479227850723
-0.0013403798585595692	-0.0013403798585595692	-0.0013403798585595692
-0.0014126200919819974	-0.0014126200919819974	-0.0014126200919819974
-0.0026462940782257254	-0.0026462940782257254	-0.0026462940782257254
-0.0015816106380237486	-0.0015816106380237486	-0.0015816106380237486
-0.0015263554594833798	-0.0015263554594833798	-0.0015263554594833798
-0.0009627311383021436	-0.0009627311383021436	-0.0009627311383021436
-0.0008288932058454129	-0.0008288932058454129	-0.0008288932058454129
-0.0012064344257554838	-0.0012064344257554838	-0.0012064344257554838
-4.876318509160214e-05	-4.876318509160214e-05	-4.876318509160214e-05
5.723215740023435e-05	5.723215740023435e-05	5.723215740023435e-05
-0.000620772533366513	-0.000620772533366513	-0.000620772533366513
-0.0004593070116395977	-0.0004593070116395977	-0.0004593070116395977
-0.0006191600281561909	-0.0006191600281561909	-0.0006191600281561909
-0.000554444819048599	-0.000554444819048599	-0.000554444819048599
0.0003759706873072275	0.0003759706873072275	0.0003759706873072275
-0.0004094268504669688	-0.0004094268504669688	-0.0004094268504669688
-0.0009211285038758346	-0.0009211285038758346	-0.0009211285038758346
9.287002479991882e-06	9.287002479991882e-06	9.287002479991882e-06
0.0001707525242069071	0.0001707525242069071	0.0001707525242069071
0.0011680332466174218	0.0011680332466174218	0.0011680332466174218
-0.0004102868532458072	-0.0004102868532458072	-0.0004102868532458072
-0.0004930621207090061	-0.0004930621207090061	-0.0004930621207090061
0.0005475412416854942	0.0005475412416854942	0.0005475412416854942
-0.0002604313690332107	-0.0002604313690332107	-0.0002604313690332107
-0.0017034085315767414	-0.0017034085315767414	-0.0017034085315767414
3.5894840701872825e-06	3.5894840701872825e-06	3.5894840701872825e-06
-0.0002108737089026462	-0.0002108737089026462	-0.0002108737089026462
-0.0004298519164643814	-0.0004298519164643814	-0.0004298519164643814
-0.0005019846495394548	-0.0005019846495394548	-0.0005019846495394548
-0.0006953777744307467	-0.0006953777744307467	-0.0006953777744307467
0.0004054257824824437	0.0004054257824824437	0.0004054257824824437
-9.255305187144748e-07	-9.255305187144748e-07	-9.255305187144748e-07
-0.0003571816816525341	-0.0003571816816525341	-0.0003571816816525341
0.00013162239776975856	0.00013162239776975856	0.00013162239776975856
-0.00020098367694600425	-0.00020098367694600425	-0.00020098367694600425
-0.0013871425096589087	-0.0013871425096589087	-0.0013871425096589087
-0.001510875409464288	-0.001510875409464288	-0.001510875409464288
-0.0010301338560936056	-0.0010301338560936056	-0.0010301338560936056
-0.00016260605294033932	-0.00016260605294033932	-0.00016260605294033932
-0.0002738689124525612	-0.0002738689124525612	-0.0002738689124525612
0.00037865819599109757	0.00037865819599109757	0.00037865819599109757
0.0003710256713289065	0.0003710256713289065	0.0003710256713289065
-0.00020571369222961562	-0.00020571369222961562	-0.00020571369222961562
0.0010470953558432675	0.0010470953558432675	0.0010470953558432675
2.9927069172114203e-05	2.9927069172114203e-05	2.9927069172114203e-05
-0.00014368599180589387	-0.00014368599180589387	-0.00014368599180589387
-0.0005157446940008696	-0.0005157446940008696	-0.0005157446940008696
0.0006864316904679008	0.0006864316904679008	0.0006864316904679008
-0.0012617971046432076	-0.0012617971046432076	-0.0012617971046432076
-0.0013326398335500233	-0.0013326398335500233	-0.0013326398335500233
0.00036360814736142506	0.00036360814736142506	0.00036360814736142506
-0.00024978883464508517	-0.00024978883464508517	-0.00024978883464508517
-8.886081465494394e-05	-8.886081465494394e-05	-8.886081465494394e-05
7.185220464048766e-05	7.185220464048766e-05	7.185220464048766e-05
5.776965913700837e-05	5.776965913700837e-05	5.776965913700837e-05
-0.00033245660176092924	-0.00033245660176092924	-0.00033245660176092924
-0.0013331773352867973	-0.0013331773352867973	-0.0013331773352867973
-0.0011133391249462236	-0.0011133391249462236	-0.0011133391249462236
-0.0005663773576049823	-0.0005663773576049823	-0.0005663773576049823
-0.0016677184162549466	-0.0016677184162549466	-0.0016677184162549466
-0.001794031324396841	-0.001794031324396841	-0.001794031324396841
-0.001926149251295895	-0.001926149251295895	-0.001926149251295895
-0.0014591677423866274	-0.0014591677423866274	-0.0014591677423866274
-9.778334348539266e-05	-9.778334348539266e-05	-9.778334348539266e-05
-0.0011028040909054529	-0.0011028040909054529	-0.0011028040909054529
-0.0007276278786371879	-0.0007276278786371879	-0.0007276278786371879
-0.000572504877404206	-0.000572504877404206	-0.000572504877404206
-0.0006962377772095852	-0.0006962377772095852	-0.0006962377772095852
0.0002741678583622284	0.0002741678583622284	0.0002741678583622284
-0.0008931784135635855	-0.0008931784135635855	-0.0008931784135635855
-0.0012485745619185667	-0.0012485745619185667	-0.0012485745619185667
-0.0007999756124069707	-0.0007999756124069707	-0.0007999756124069707
-0.00014110598346937857	-0.00014110598346937857	-0.00014110598346937857
-0.0007720255220947218	-0.0007720255220947218	-0.0007720255220947218
0.0005342111986134986	0.0005342111986134986	0.0005342111986134986
-0.00020345618493516473	-0.00020345618493516473	-0.00020345618493516473
-0.00021764623078599884	-0.00021764623078599884	-0.00021764623078599884
-0.0006089474951574844	-0.0006089474951574844	-0.0006089474951574844
-0.00013497846367015477	-0.00013497846367015477	-0.00013497846367015477
-0.0006023899739688414	-0.0006023899739688414	-0.0006023899739688414
-0.0003113865336793877	-0.0003113865336793877	-0.0003113865336793877
-0.0010477639130597933	-0.0010477639130597933	-0.0010477639130597933
0.00015451997175633175	0.00015451997175633175	0.00015451997175633175
0.0004549834426130082	0.0004549834426130082	0.0004549834426130082
-5.972822052179213e-05	-5.972822052179213e-05	-5.972822052179213e-05
3.4549584108370766e-05	3.4549584108370766e-05	3.4549584108370766e-05
-0.0009973462501503903	-0.0009973462501503903	-0.0009973462501503903
-0.0002189362349542565	-0.0002189362349542565	-0.0002189362349542565
-0.0004785495738161075	-0.0004785495738161075	-0.0004785495738161075
-0.00030966652812171086	-0.00030966652812171086	-0.00030966652812171086
0.0004158533161758597	0.0004158533161758597	0.0004158533161758597
-0.0003386916219075079	-0.0003386916219075079	-0.0003386916219075079
0.00012968739151737206	0.00012968739151737206	0.00012968739151737206
-0.0010021837657813565	-0.0010021837657813565	-0.0010021837657813565
-0.0006932277674836507	-0.0006932277674836507	-0.0006932277674836507
-0.0002678488930006922	-0.0002678488930006922	-0.0002678488930006922
0.0007879120183708355	0.0007879120183708355	0.0007879120183708355
-0.0002681713940427566	-0.0002681713940427566	-0.0002681713940427566
-4.0163157303217843e-05	-4.0163157303217843e-05	-4.0163157303217843e-05
-0.00010563086884229333	-0.00010563086884229333	-0.00010563086884229333
-0.0012326645105100557	-0.0012326645105100557	-0.0012326645105100557
-6.085547191745055e-06	-6.085547191745055e-06	-6.085547191745055e-06
-0.0008867283927222973	-0.0008867283927222973	-0.0008867283927222973
-0.0007139753345231277	-0.0007139753345231277	-0.0007139753345231277
-0.0002839739451039128	-0.0002839739451039128	-0.0002839739451039128
-3.242313229367198e-05	-3.242313229367198e-05	-3.242313229367198e-05
-0.00010079335321132717	-0.00010079335321132717	-0.00010079335321132717
0.00013807241861104678	0.00013807241861104678	0.00013807241861104678
-0.0005632598475316929	-0.0005632598475316929	-0.0005632598475316929
6.325217685210337e-05	6.325217685210337e-05	6.325217685210337e-05
-3.4680639588122854e-05	-3.4680639588122854e-05	-3.4680639588122854e-05
-0.00022979377003709168	-0.00022979377003709168	-0.00022979377003709168
-0.0004890846078568783	-0.0004890846078568783	-0.0004890846078568783
0.0006366590296426266	0.0006366590296426266	0.0006366590296426266
0.00045949845720191004	0.00045949845720191004	0.00045949845720191004
-0.0002774164239152697	-0.0002774164239152697	-0.0002774164239152697
-0.0008890934003641031	-0.0008890934003641031	-0.0008890934003641031
-0.00031203153576351655	-0.00031203153576351655	-0.00031203153576351655
-0.0006013149704952935	-0.0006013149704952935	-0.0006013149704952935
-0.0009507985997457603	-0.0009507985997457603	-0.0009507985997457603
-0.0005227322165789319	-0.0005227322165789319	-0.0005227322165789319
0.00011173483350911986	0.00011173483350911986	0.00011173483350911986
-0.001011321295306515	-0.001011321295306515	-0.001011321295306515
-0.0009746636768585268	-0.0009746636768585268	-0.0009746636768585268
-0.000377499247302592	-0.000377499247302592	-0.000377499247302592
-0.0007169853442490623	-0.0007169853442490623	-0.0007169853442490623
4.981463343275289e-05	4.981463343275289e-05	4.981463343275289e-05
-0.0016087007255571593	-0.0016087007255571593	-0.0016087007255571593
-0.0016670734141708177	-0.0016670734141708177	-0.0016670734141708177
-0.0013490873866953083	-0.0013490873866953083	-0.0013490873866953083
-0.0014826028181099745	-0.0014826028181099745	-0.0014826028181099745
-0.0016355758123958602	-0.0016355758123958602	-0.0016355758123958602
-0.0016023582050632259	-0.0016023582050632259	-0.0016023582050632259
-0.0018461689928639209	-0.0018461689928639209	-0.0018461689928639209
-0.0022239252134687013	-0.0022239252134687013	-0.0022239252134687013
-0.0013855300044485867	-0.0013855300044485867	-0.0013855300044485867
-0.0012393295320460536	-0.0012393295320460536	-0.0012393295320460536
-0.0013959575381420027	-0.0013959575381420027	-0.0013959575381420027
-0.0013428523665487296	-0.0013428523665487296	-0.0013428523665487296
-0.0012219144757745755	-0.0012219144757745755	-0.0012219144757745755
-0.00026204387424353276	-0.00026204387424353276	-0.00026204387424353276
-0.0006118500045360642	-0.0006118500045360642	-0.0006118500045360642
-0.00072096285710119	-0.00072096285710119	-0.00072096285710119
-0.0010060537782861294	-0.0010060537782861294	-0.0010060537782861294
-0.00023452378532070304	-0.00023452378532070304	-0.00023452378532070304
0.0001908550891622554	0.0001908550891622554	0.0001908550891622554
0.00025707530313281453	0.00025707530313281453	0.00025707530313281453
-0.00033535911113950897	-0.00033535911113950897	-0.00033535911113950897
0.0006310690115801769	0.0006310690115801769	0.0006310690115801769
-0.0008096506436689031	-0.0008096506436689031	-0.0008096506436689031
-0.00043544193452683125	-0.00043544193452683125	-0.00043544193452683125
0.00010066229773157508	0.00010066229773157508	0.00010066229773157508
0.0005185161478996973	0.0005185161478996973	0.0005185161478996973
-0.0005850824180447181	-0.0005850824180447181	-0.0005850824180447181
-0.0008912434073111991	-0.0008912434073111991	-0.0008912434073111991
-0.0002615063725067588	-0.0002615063725067588	-0.0002615063725067588
-0.00012111091886138508	-0.00012111091886138508	-0.00012111091886138508
-0.00020893870265025974	-0.00020893870265025974	-0.00020893870265025974
-0.0002168937283545152	-0.0002168937283545152	-0.0002168937283545152
0.0005078736135115717	0.0005078736135115717	0.0005078736135115717
-0.0009870262168043293	-0.0009870262168043293	-0.0009870262168043293
-0.00013820347409079886	-0.00013820347409079886	-0.00013820347409079886
-0.0012650221150638517	-0.0012650221150638517	-0.0012650221150638517
-0.0005215497127580291	-0.0005215497127580291	-0.0005215497127580291
-6.875824969959564e-05	-6.875824969959564e-05	-6.875824969959564e-05
-0.00027483641557875444	-0.00027483641557875444	-0.00027483641557875444
2.5519554930567248e-05	2.5519554930567248e-05	2.5519554930567248e-05
0.0004614334634542965	0.0004614334634542965	0.0004614334634542965
-0.0002928964739343615	-0.0002928964739343615	-0.0002928964739343615
0.0005769963368607105	0.0005769963368607105	0.0005769963368607105
-0.00033030659481383316	-0.00033030659481383316	-0.00033030659481383316
0.0007294318294098223	0.0007294318294098223	0.0007294318294098223
-0.00041619937235032133	-0.00041619937235032133	-0.00041619937235032133
-0.0007469779411610524	-0.0007469779411610524	-0.0007469779411610524
-0.001411222587466385	-0.001411222587466385	-0.001411222587466385
-0.0010449689040285684	-0.0010449689040285684	-0.0010449689040285684
-0.0003726617316716259	-0.0003726617316716259	-0.0003726617316716259
0.00011603484740331201	0.00011603484740331201	0.00011603484740331201
0.00047143099575829326	0.00047143099575829326	0.00047143099575829326
0.0007292168287151128	0.0007292168287151128	0.0007292168287151128
0.0011708282556486464	0.0011708282556486464	0.0011708282556486464
0.00044885592281378444	0.00044885592281378444	0.00044885592281378444
4.7197399689797404e-07	4.7197399689797404e-07	4.7197399689797404e-07
0.00043724588529946563	0.00043724588529946563	0.00043724588529946563
0.0010792379597023536	0.0010792379597023536	0.0010792379597023536
0.0005232461631833087	0.0005232461631833087	0.0005232461631833087
0.0018308803884071417	0.0018308803884071417	0.0018308803884071417
-0.00042135938902335195	-0.00042135938902335195	-0.00042135938902335195
0.0002612678166796519	0.0002612678166796519	0.0002612678166796519
0.0006203189768446964	0.0006203189768446964	0.0006203189768446964
-0.0011105441159149987	-0.0011105441159149987	-0.0011105441159149987
-0.00046532703109146667	-0.00046532703109146667	-0.00046532703109146667
0.00013140739707504895	0.00013140739707504895	0.00013140739707504895
0.0003483430980370429	0.0003483430980370429	0.0003483430980370429
0.000275457862530486	0.000275457862530486	0.000275457862530486
-0.00028547894996688	-0.00028547894996688	-0.00028547894996688
0.00014376993702085137	0.00014376993702085137	0.00014376993702085137
-0.0003031090069330678	-0.0003031090069330678	-0.0003031090069330678
-0.0007760030349468494	-0.0007760030349468494	-0.0007760030349468494
-0.0004637145258811447	-0.0004637145258811447	-0.0004637145258811447
-0.0007724555234841409	-0.0007724555234841409	-0.0007724555234841409
0.0001558099759245894	0.0001558099759245894	0.0001558099759245894
-0.0001993711717356822	-0.0001993711717356822	-0.0001993711717356822
-0.0005784173965087203	-0.0005784173965087203	-0.0005784173965087203
0.0009686201022742607	0.0009686201022742607	0.0009686201022742607
0.001068702925661583	0.001068702925661583	0.001068702925661583
0.00020063762077154258	0.00020063762077154258	0.00020063762077154258
0.00042585084847985644	0.00042585084847985644	0.00042585084847985644
-0.0007235428654377052	-0.0007235428654377052	-0.0007235428654377052
-0.001135699197196023	-0.001135699197196023	-0.001135699197196023
-0.0005749773853933665	-0.0005749773853933665	-0.0005749773853933665
-0.0004901596113304264	-0.0004901596113304264	-0.0004901596113304264
0.0006798741692792577	0.0006798741692792577	0.0006798741692792577
0.0008244621364714689	0.0008244621364714689	0.0008244621364714689
0.0007212618030108572	0.0007212618030108572	0.0007212618030108572
-0.00017690359913852822	-0.00017690359913852822	-0.00017690359913852822
0.00026868534064713334	0.00026868534064713334	0.00026868534064713334
0.0005991414084158001	0.0005991414084158001	0.0005991414084158001
0.0006640716182181016	0.0006640716182181016	0.0006640716182181016
0.00033888306746982015	0.00033888306746982015	0.00033888306746982015
-0.00016196105085621048	-0.00016196105085621048	-0.00016196105085621048
0.0001013072998157039	0.0001013072998157039	0.0001013072998157039
-0.0005336972520091219	-0.0005336972520091219	-0.0005336972520091219
-0.0004138343647085157	-0.0004138343647085157	-0.0004138343647085157
-0.00046736953769120794	-0.00046736953769120794	-0.00046736953769120794
-0.0010428188970814725	-0.0010428188970814725	-0.0010428188970814725
-0.0006132475090516767	-0.0006132475090516767	-0.0006132475090516767
-0.00026064636972792033	-0.00026064636972792033	-0.00026064636972792033
-0.0011197891457875118	-0.0011197891457875118	-0.0011197891457875118
-0.0005448772881340215	-0.0005448772881340215	-0.0005448772881340215
-0.0009561736171135005	-0.0009561736171135005	-0.0009561736171135005
-0.0006332425736596702	-0.0006332425736596702	-0.0006332425736596702
-0.0004383444439054109	-0.0004383444439054109	-0.0004383444439054109
-0.0001454059973635707	-0.0001454059973635707	-0.0001454059973635707
5.905966330526602e-05	5.905966330526602e-05	5.905966330526602e-05
-0.0005997024652849714	-0.0005997024652849714	-0.0005997024652849714
-0.0007092453192395163	-0.0007092453192395163	-0.0007092453192395163
-0.0004973621346031983	-0.0004973621346031983	-0.0004973621346031983
-0.0004275944091699306	-0.0004275944091699306	-0.0004275944091699306
0.00042477584500630837	0.00042477584500630837	0.00042477584500630837
0.00031190048028376447	0.00031190048028376447	0.00031190048028376447
-2.919812187302786e-05	-2.919812187302786e-05	-2.919812187302786e-05
-0.00037513423966078634	-0.00037513423966078634	-0.00037513423966078634
-0.00012347592650319074	-0.00012347592650319074	-0.00012347592650319074
-0.00014701850257389277	-0.00014701850257389277	-0.00014701850257389277
-0.0006723727000968187	-0.0006723727000968187	-0.0006723727000968187
0.0003872582237794819	0.0003872582237794819	0.0003872582237794819
-0.0001648635602347902	-0.0001648635602347902	-0.0001648635602347902
-0.0004554369991348247	-0.0004554369991348247	-0.0004554369991348247
-6.623048928519074e-06	-6.623048928519074e-06	-6.623048928519074e-06
-0.00019603866096768328	-0.00019603866096768328	-0.00019603866096768328
-0.0007541804644338243	-0.0007541804644338243	-0.0007541804644338243
-0.0004210368879812875	-0.0004210368879812875	-0.0004210368879812875
-0.001316944782836222	-0.001316944782836222	-0.001316944782836222
-0.001073133995035527	-0.001073133995035527	-0.001073133995035527
-0.00010111585425339157	-0.00010111585425339157	-0.00010111585425339157
-0.0007153728390387402	-0.0007153728390387402	-0.0007153728390387402
-0.00044683697134644044	-0.00044683697134644044	-0.00044683697134644044
-0.0003142890430579674	-0.0003142890430579674	-0.0003142890430579674
0.000413488308534054	0.000413488308534054	0.000413488308534054
-0.0009600436296182735	-0.0009600436296182735	-0.0009600436296182735
-0.0001968986637465217	-0.0001968986637465217	-0.0001968986637465217
-0.0008909209062691347	-0.0008909209062691347	-0.0008909209062691347
-0.0013231798029828005	-0.0013231798029828005	-0.0013231798029828005
-0.0012155719552806418	-0.0012155719552806418	-0.0012155719552806418
-0.0003806167573758813	-0.0003806167573758813	-0.0003806167573758813
-0.00105238642799605	-0.00105238642799605	-0.00105238642799605
-0.0014251976326225093	-0.0014251976326225093	-0.0014251976326225093
-0.001059481450921467	-0.001059481450921467	-0.001059481450921467
-0.0012644846133270777	-0.0012644846133270777	-0.0012644846133270777
-0.0014754002948372028	-0.0014754002948372028	-0.0014754002948372028
-0.0014431501906307616	-0.0014431501906307616	-0.0014431501906307616
-0.0007642854970851758	-0.0007642854970851758	-0.0007642854970851758
-0.00040899684907754955	-0.00040899684907754955	-0.00040899684907754955
-0.0011898793722628438	-0.0011898793722628438	-0.0011898793722628438
-0.0005114446801066776	-0.0005114446801066776	-0.0005114446801066776
-0.00033396160662389654	-0.00033396160662389654	-0.00033396160662389654
-0.0008196481759728997	-0.0008196481759728997	-0.0008196481759728997
-0.0005287522360308009	-0.0005287522360308009	-0.0005287522360308009
-0.0014342276618003128	-0.0014342276618003128	-0.0014342276618003128
-0.001411222587466385	-0.001411222587466385	-0.001411222587466385
-0.0011856868587160065	-0.0011856868587160065	-0.0011856868587160065
-0.0007060203088188723	-0.0007060203088188723	-0.0007060203088188723
-0.0010049787748125814	-0.0010049787748125814	-0.0010049787748125814
-0.0003715867281980778	-0.0003715867281980778	-0.0003715867281980778
-0.0006690401893288199	-0.0006690401893288199	-0.0006690401893288199
-0.0005099396752437102	-0.0005099396752437102	-0.0005099396752437102
-0.0003572891819998889	-0.0003572891819998889	-0.0003572891819998889
-0.00047586206513223746	-0.00047586206513223746	-0.00047586206513223746
-0.0005733648801830444	-0.0005733648801830444	-0.0005733648801830444
-0.0008283557041086389	-0.0008283557041086389	-0.0008283557041086389
0.000550443751064074	0.000550443751064074	0.000550443751064074
-0.0008278182023718648	-0.0008278182023718648	-0.0008278182023718648
-0.0009927237352141338	-0.0009927237352141338	-0.0009927237352141338
0.00027481286044635716	0.00027481286044635716	0.00027481286044635716
-0.001509692905643385	-0.001509692905643385	-0.001509692905643385
-0.0005516498100173741	-0.0005516498100173741	-0.0005516498100173741
-4.381816911328117e-05	-4.381816911328117e-05	-4.381816911328117e-05
-0.0005469197947337627	-0.0005469197947337627	-0.0005469197947337627
-0.00045350199288243825	-0.00045350199288243825	-0.00045350199288243825
-0.0008104031461003867	-0.0008104031461003867	-0.0008104031461003867
-1.5545577758967785e-05	-1.5545577758967785e-05	-1.5545577758967785e-05
-7.155325873082054e-05	-7.155325873082054e-05	-7.155325873082054e-05
-0.0008014806172699379	-0.0008014806172699379	-0.0008014806172699379
0.00015419747071426736	0.00015419747071426736	0.00015419747071426736
-0.0013632774325461423	-0.0013632774325461423	-0.0013632774325461423
-0.0005594973353742748	-0.0005594973353742748	-0.0005594973353742748
-0.000258066361391405	-0.000258066361391405	-0.000258066361391405
4.13221059917234e-05	4.13221059917234e-05	4.13221059917234e-05
-0.0006626976688348863	-0.0006626976688348863	-0.0006626976688348863
-0.00017486109253878697	-0.00017486109253878697	-0.00017486109253878697
-0.001052278927648695	-0.001052278927648695	-0.001052278927648695
-3.8802878194045596e-07	-3.8802878194045596e-07	-3.8802878194045596e-07
-0.0002475313273506343	-0.0002475313273506343	-0.0002475313273506343
0.00045218843358178334	0.00045218843358178334	0.00045218843358178334
0.00037855069564374276	0.00037855069564374276	0.00037855069564374276
0.0008659572705504231	0.0008659572705504231	0.0008659572705504231
-0.0009552061139873072	-0.0009552061139873072	-0.0009552061139873072
6.873469456719836e-05	6.873469456719836e-05	6.873469456719836e-05
0.0009047648959455073	0.0009047648959455073	0.0009047648959455073
0.0005333511958346602	0.0005333511958346602	0.0005333511958346602
0.00041628331756527885	0.00041628331756527885	0.00041628331756527885
-0.0002441988165826354	-0.0002441988165826354	-0.0002441988165826354
0.00020622763883399237	0.00020622763883399237	0.00020622763883399237
0.0008346746694701752	0.0008346746694701752	0.0008346746694701752
0.0001995626172979945	0.0001995626172979945	0.0001995626172979945
0.0005026060964911863	0.0005026060964911863	0.0005026060964911863
-0.0008080381384585809	-0.0008080381384585809	-0.0008080381384585809
0.0008519822253942986	0.0008519822253942986	0.0008519822253942986
0.0003873657241268367	0.0003873657241268367	0.0003873657241268367
-4.704317953392529e-05	-4.704317953392529e-05	-4.704317953392529e-05
0.0007830745027398694	0.0007830745027398694	0.0007830745027398694
0.0008373621781540453	0.0008373621781540453	0.0008373621781540453
0.0006436465522206888	0.0006436465522206888	0.0006436465522206888
9.163226855377157e-05	9.163226855377157e-05	9.163226855377157e-05
-6.789824692075722e-05	-6.789824692075722e-05	-6.789824692075722e-05
-0.0005046721582233249	-0.0005046721582233249	-0.0005046721582233249
0.00018924258395193336	0.00018924258395193336	0.00018924258395193336
0.00020880764717050765	0.00020880764717050765	0.00020880764717050765
0.0003374855629542077	0.0003374855629542077	0.0003374855629542077
-0.00024355381449850654	-0.00024355381449850654	-0.00024355381449850654
0.0003390980681645298	0.0003390980681645298	0.0003390980681645298
-0.00022678376031115717	-0.00022678376031115717	-0.00022678376031115717
-0.0015047478896650641	-0.0015047478896650641	-0.0015047478896650641
-0.0009820812008260083	-0.0009820812008260083	-0.0009820812008260083
-0.0021338399223853758	-0.0021338399223853758	-0.0021338399223853758
-0.0014383126749997954	-0.0014383126749997954	-0.0014383126749997954
-0.001972051899616396	-0.001972051899616396	-0.001972051899616396
-0.0016584733863824336	-0.0016584733863824336	-0.0016584733863824336
-0.0014536852246715324	-0.0014536852246715324	-0.0014536852246715324
-0.0016205257637661877	-0.0016205257637661877	-0.0016205257637661877
-0.0011736468198122686	-0.0011736468198122686	-0.0011736468198122686
-0.0006834452358743634	-0.0006834452358743634	-0.0006834452358743634
-0.001095064065895907	-0.001095064065895907	-0.001095064065895907
-0.0008894159014061674	-0.0008894159014061674	-0.0008894159014061674
-0.0017325411257098932	-0.0017325411257098932	-0.0017325411257098932
-0.001418747611781221	-0.001418747611781221	-0.001418747611781221
-0.001660838394024239	-0.001660838394024239	-0.001660838394024239
-0.0012930797057234555	-0.0012930797057234555	-0.0012930797057234555
-0.0006691476896761746	-0.0006691476896761746	-0.0006691476896761746
-0.0013307048272976367	-0.0013307048272976367	-0.0013307048272976367
-0.0010580839464058545	-0.0010580839464058545	-0.0010580839464058545
-0.0007878280731558779	-0.0007878280731558779	-0.0007878280731558779
-0.0013823049940279426	-0.0013823049940279426	-0.0013823049940279426
-0.0008251306936879947	-0.0008251306936879947	-0.0008251306936879947
-0.0008035231238696792	-0.0008035231238696792	-0.0008035231238696792
-0.0015273229626095728	-0.0015273229626095728	-0.0015273229626095728
-0.0011262391666288002	-0.0011262391666288002	-0.0011262391666288002
4.024710251817536e-05	4.024710251817536e-05	4.024710251817536e-05
-7.187575977288495e-05	-7.187575977288495e-05	-7.187575977288495e-05
-0.00033127409794002637	-0.00033127409794002637	-0.00033127409794002637
